amount_tsh,funder,gps_height,installer,longitude,latitude,wpt_name,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type,management_group,payment_type,water_quality_2,quantity_group,source_class,waterpoint_type_group,status_group
0,6,1369,6,30.74813714,-3.36991213,6,3,5,380,1,0,0,2003,3,4,0,0,0,0,0,0
1000,6,314,1,36.35251871,-8.78765911,6,6,11,190,1,5,1,1995,3,4,5,0,0,1,0,0
0,1,187,1,39.03909848,-8.54181417,6,7,7,630,1,2,1,2005,3,1,3,0,3,1,2,0
0,4,0,6,32.89397718,-3.32080491,6,4,17,0,1,0,1,2004,4,4,3,0,0,0,1,0
0,6,0,6,30.47235832,-2.57260097,6,4,4,0,1,0,0,2004,3,4,3,0,1,0,2,0
0,6,802,6,37.58079964,-3.40525737,6,5,6,1,1,8,1,2004,14,3,5,0,0,0,0,0
0,1,0,2,33.59895002,-3.22208478,6,4,17,0,1,0,0,1994,3,4,1,0,0,0,0,1
50,6,15,6,39.20008234,-6.89959366,6,8,1,150,1,3,0,2010,14,3,6,0,0,0,0,0
0,6,1209,1,36.95252631,-2.96685947,6,0,0,250,1,0,1,2008,3,4,2,0,1,1,0,0
50,6,1487,6,33.96262115,-1.76475443,6,4,9,350,0,9,1,2012,3,2,6,0,0,1,0,0
0,1,1486,6,37.58178585,-3.27429619,6,5,6,1,1,6,1,2004,3,4,3,0,1,0,0,0
0,6,0,6,38.97304107,-5.43030121,3,5,20,100,1,3,0,1994,9,3,3,0,1,0,2,1
0,6,0,6,32.42583218,-2.33824478,6,4,13,0,1,3,0,2004,9,3,3,0,0,0,2,0
30,6,66,6,38.66563954,-5.80191616,6,5,20,200,0,0,0,1975,14,4,6,1,1,0,0,1
0,6,1606,6,36.8257999,-3.18516693,6,0,0,146,1,0,1,2006,3,4,0,0,0,0,0,0
200,6,273,1,37.76142285,-7.05808579,6,8,11,150,1,0,1,2004,3,4,5,0,1,1,0,0
0,6,0,6,32.33055232,-4.33703291,6,3,17,0,1,0,1,2004,0,4,3,0,1,0,1,0
0,6,0,1,33.67025585,-2.96721538,6,4,17,0,1,4,0,2004,8,4,2,0,0,0,1,0
0,1,380,4,38.28277424,-4.88686619,6,5,20,250,1,0,0,1975,3,4,3,0,0,0,2,1
0,6,0,1,38.77664271,-4.77996071,6,5,20,350,1,3,1,2010,3,3,3,0,0,2,0,0
0,6,1444,6,36.90725792,-3.17023702,6,0,0,230,1,6,0,2009,3,4,0,0,3,1,0,0
200,6,658,6,37.91408571,-4.50817812,6,5,6,140,1,7,1,2005,3,4,5,0,1,0,0,0
200,6,637,6,37.91553568,-4.51118223,6,5,6,110,1,7,1,2005,3,4,5,0,1,0,0,0
0,6,1749,1,31.66493458,-8.53118143,6,3,15,230,1,0,1,1990,3,4,3,0,0,1,0,1
0,6,0,6,33.81819987,-3.83348386,6,0,17,0,1,0,1,2004,3,4,6,0,1,1,0,0
1000,1,-28,1,39.06332647,-5.28876402,6,5,20,50,1,0,1,2008,3,4,3,0,1,0,0,1
25,6,702,1,37.43427736,-3.4781225,6,5,6,50,1,5,1,2008,14,4,6,0,0,0,0,0
500,6,435,6,37.18078955,-6.75933573,6,8,11,250,1,0,1,1981,9,4,5,0,2,0,2,1
50,6,297,6,38.31083101,-9.9408257,6,7,7,350,1,0,1,1978,7,4,6,1,2,0,0,1
0,6,1347,6,30.60249226,-3.74797335,6,3,5,145,1,0,0,2003,3,4,0,0,1,1,0,1
50,6,91,6,39.12785724,-7.54401872,3,6,14,454,1,0,1,2005,3,4,6,0,1,0,0,1
0,6,0,6,32.76429584,-9.11072921,6,2,10,0,1,0,0,2004,8,4,2,0,1,0,1,0
0,6,308,1,36.51659065,-8.52012282,6,6,11,230,1,2,1,2003,15,4,3,0,0,0,1,1
0,1,1069,4,36.83665747,-3.43227178,6,5,0,120,1,0,1,1974,3,4,0,0,1,0,0,1
0,1,0,2,33.904027500000005,-3.39968204,6,0,17,0,1,0,0,1994,15,4,1,0,0,0,1,1
30,1,50,6,38.50203479,-7.13478968,6,8,14,1,1,0,0,1974,3,4,6,0,0,1,0,0
20,1,1004,1,36.82186384,-3.4837367,6,5,0,150,1,0,1,1980,3,4,6,0,1,0,0,0
0,6,252,1,36.33767863,-8.28278729,6,6,11,150,1,2,1,2004,8,4,3,5,1,0,1,0
0,1,1379,1,30.29537724,-4.45436401,6,3,5,650,1,7,1,1982,3,4,3,0,1,1,0,0
10,6,456,6,39.38420354,-10.83616062,6,7,12,415,1,0,0,1988,3,4,6,0,1,0,0,1
500,1,1771,1,31.51977288,-8.1959147,6,3,15,100,1,0,1,1972,3,4,2,0,0,1,0,0
0,5,0,6,36.39911703,-6.75054432,6,8,2,0,1,0,1,1994,3,4,4,0,1,0,0,1
0,6,-42,6,39.37778296,-6.90799622,6,8,1,40,1,11,0,2000,4,1,3,1,1,0,1,1
0,6,0,1,31.83293205,-3.2427921000000004,6,3,17,0,1,4,1,1994,9,4,0,0,0,0,2,1
0,6,0,1,31.18327419,-1.48814136,6,4,4,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,1558,6,34.87798613,-4.26271638,6,0,18,275,1,9,1,2008,3,2,3,0,3,1,0,0
0,1,1212,6,37.64202989,-3.13522416,6,5,6,1,1,8,1,1977,3,3,5,0,0,0,0,1
5,6,1147,1,37.270951200000006,-3.26891338,6,5,6,20,1,5,1,2007,3,4,6,0,0,1,0,0
500,6,1325,6,30.59078776,-3.739331,6,3,5,700,1,0,0,2003,3,4,2,0,0,1,0,0
0,6,0,6,33.10001631,-9.22223664,6,1,10,0,1,0,0,2004,8,4,2,0,0,0,1,0
2000,6,1430,6,34.54411283,-4.6502169,6,0,18,380,1,0,1,1988,0,4,2,0,0,0,1,0
0,6,0,6,36.42137451,-6.93511564,6,6,2,0,1,0,1,1994,3,4,3,0,0,0,0,1
450,6,1251,6,37.19057651,-3.23397374,6,5,6,50,1,5,1,1995,3,4,1,0,0,0,0,0
0,6,1202,6,37.65754321,-3.09263833,1,5,6,297,1,9,1,2005,3,2,3,0,3,1,0,0
0,6,0,1,33.68112222,-3.46537788,6,0,17,0,1,9,0,2004,3,2,0,0,3,1,0,0
0,1,1284,6,36.98105369,-3.24657478,6,5,0,136,1,0,1,1978,3,4,0,0,1,0,0,0
10,6,1322,6,37.15044626,-3.23408881,6,5,6,1,1,5,1,1999,3,4,6,0,0,0,0,0
0,2,0,6,33.33343673,-8.91245628,6,2,10,0,1,0,1,1994,3,4,2,0,2,1,0,1
1000,6,323,1,36.3681091,-8.77575577,6,6,11,210,1,5,1,1995,3,4,5,0,0,1,0,0
0,2,0,6,33.905072100000005,-9.4830227,6,1,10,0,1,0,1,2004,3,4,5,0,0,0,0,0
0,1,1846,1,35.30827655,-4.25748733,6,0,8,800,1,0,1,1973,3,4,3,0,0,1,0,0
0,6,0,5,36.41407876,-6.21660688,6,8,2,0,1,0,0,2004,3,4,3,0,1,0,0,0
100,6,58,6,39.13657239,-6.86804087,6,8,1,500,1,3,0,2010,14,3,6,2,0,0,0,0
0,6,1927,6,34.4892574,-9.24612415,6,6,3,30,1,0,1,2010,3,4,2,0,0,0,0,0
500,6,1537,6,34.83394025,-8.78296247,6,6,3,30,1,0,0,2009,8,4,2,0,0,0,1,0
0,6,0,6,33.70636212,-3.86099194,2,0,17,0,0,9,0,2004,3,2,0,0,3,1,0,0
500,6,1306,6,34.99654597,-10.94601359,6,1,16,160,1,5,1,2002,3,4,5,0,0,0,0,0
0,1,234,1,38.71172688,-5.11347312,1,5,20,800,1,0,0,1975,3,4,3,0,1,0,0,0
500,2,492,6,34.64132573,-11.10090324,6,1,16,69,1,0,1,1992,3,4,5,0,0,0,0,0
0,1,1344,1,37.54473939,-3.29139821,6,5,6,1,0,0,1,1972,3,4,3,0,1,0,2,1
0,6,324,6,38.92757276,-10.1165137,1,7,7,571,1,9,0,1995,3,2,3,0,3,1,0,1
0,6,0,2,32.51531189,-7.9093134,1,2,10,0,1,0,1,2004,15,4,6,0,0,0,1,0
0,6,250,6,38.88099374,-10.02889231,6,7,7,100,1,0,0,1982,7,4,3,1,0,0,0,1
0,1,1782,1,36.60560675,-3.21990559,6,5,0,150,1,0,1,1990,3,4,0,0,0,0,2,0
2000,6,1595,6,34.99216342,-8.91020739,6,6,3,450,1,5,0,2008,12,4,2,0,0,0,1,0
20,1,992,1,36.81664645,-3.48204227,6,5,0,100,1,0,1,2010,3,4,6,0,1,0,0,0
0,6,0,6,32.85119765,-3.94721971,6,0,19,0,1,0,1,2004,0,4,6,0,0,0,1,0
10,6,1495,6,35.68881584,-3.32396891,6,0,0,200,1,0,1,2002,3,4,6,0,1,1,0,0
10,6,1775,6,35.5559487,-3.75317159,6,0,8,360,1,4,1,2011,8,4,6,0,0,0,1,0
0,6,350,1,36.83846435,-9.03793197,6,6,11,1,1,2,1,1991,9,4,3,3,0,0,2,1
500,1,162,6,38.81467931,-5.2884941,6,5,20,200,1,0,0,2001,8,4,5,1,1,0,1,0
0,6,32,6,39.11710478,-7.005865099999999,6,8,1,90,1,4,0,2000,9,4,3,0,0,0,2,1
0,1,0,6,35.3482664,-5.71748813,6,0,2,0,1,0,1,2004,7,4,6,0,0,0,0,0
0,6,465,6,38.6146999,-10.58888292,6,7,12,1,1,0,1,1975,7,4,0,0,2,0,0,1
0,5,151,1,38.81505173,-8.57207317,6,7,7,286,1,0,1,2012,14,4,3,1,0,0,0,1
0,6,1746,1,37.38874541,-3.2396399,6,5,6,100,1,0,1,2000,3,4,3,0,0,0,0,0
0,6,320,6,39.1904578,-11.01493685,1,7,12,1,1,0,1,1994,3,4,0,0,2,0,0,1
20,1,973,1,36.82248678,-3.49905638,6,5,0,150,1,0,1,2009,3,4,6,0,1,0,0,1
0,6,0,6,31.75937981,-5.24139724,1,3,19,0,1,0,1,1994,9,4,3,0,0,0,2,1
0,6,0,6,32.76434588,-8.89910598,6,2,10,0,0,0,0,1994,8,4,3,0,3,0,1,1
0,3,1232,1,33.86183837,-2.00877549,6,4,9,180,1,4,0,1994,9,4,0,1,0,0,2,1
20,6,1549,6,35.54242116,-4.32805467,6,0,8,632,1,0,1,2003,14,4,6,0,0,1,0,0
0,5,1189,6,33.98811841,-2.04761776,6,4,9,300,1,6,1,2012,3,4,0,3,4,0,0,1
2500,6,960,1,35.41751672,-10.50631855,6,1,16,0,1,0,1,1994,4,4,2,0,0,0,1,0
0,6,0,6,31.63939758,-1.9455379,6,4,4,0,1,0,1,2004,3,4,3,0,0,0,3,0
1000,5,331,6,37.53037304,-6.43211334,6,8,11,1,1,0,1,2005,14,4,5,0,0,0,0,0
50,6,114,6,38.85741961,-6.78198738,6,8,14,30,1,3,1,2010,7,3,6,0,1,1,0,0
0,6,1533,1,31.04397516,-7.50924889,6,3,15,1,1,0,1,2006,3,4,3,3,4,1,0,1
0,1,0,6,33.01659236,-2.92524888,6,4,13,0,1,0,1,1994,6,4,3,0,0,1,0,1
0,6,488,6,36.91656171,-6.98238611,6,8,11,140,1,0,1,1992,15,4,3,2,3,0,1,1
0,6,0,6,33.91137971,-9.4687945,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,1,0,2,33.87092702,-4.28647047,6,0,19,0,0,7,0,1994,13,3,3,0,0,1,1,1
0,6,0,6,32.80462444,-9.28731518,6,1,10,0,1,0,0,2004,4,4,5,0,1,0,1,0
0,5,179,6,38.99551957,-8.47321193,6,6,7,215,1,2,1,2010,8,4,3,1,1,0,1,1
4700,6,1196,6,35.24376676,-9.07503857,6,6,3,37,1,0,1,1986,3,4,4,0,0,1,0,0
0,5,0,6,32.76695015,-4.85531618,6,3,19,0,1,5,1,1994,7,4,3,0,2,0,0,1
6000,6,1241,1,35.84582059,-4.32319098,6,0,8,50,1,0,1,1998,8,4,4,0,0,0,1,0
0,1,700,2,37.40991093,-3.45166449,6,5,6,1,1,7,1,1976,3,3,3,0,1,0,0,1
0,6,143,6,38.74206508,-7.05580296,6,8,14,1,1,0,0,1986,3,4,3,0,0,0,0,1
0,1,12,1,39.13365171,-5.00040359,3,5,20,120,1,0,1,2004,9,4,3,0,0,0,2,0
1000,6,1413,6,34.46590989,-4.60646209,6,0,18,214,1,0,1,1987,9,4,2,0,1,0,2,1
0,6,965,6,35.05831658,-10.70467672,6,1,16,160,1,4,1,2012,3,4,0,0,0,0,0,0
0,6,1718,6,35.5294265,-3.82149385,6,0,8,190,1,0,1,1997,8,4,3,0,0,0,1,0
500,6,1186,6,30.34574403,-5.62771665,6,3,15,176,1,7,1,1983,9,3,2,0,0,0,1,0
0,6,1365,1,34.57008424,-8.83875344,6,6,3,52,1,6,1,1978,3,4,2,0,2,1,0,1
20,6,1430,6,34.66654638,-4.71234426,6,0,18,84,1,4,1,2004,0,4,6,0,0,0,1,0
50,6,1013,1,35.45144151,-10.62963413,6,7,16,0,1,0,1,2009,9,4,6,0,0,1,0,0
0,6,0,1,31.1205338,-3.10003247,6,3,4,0,1,0,1,2004,8,4,2,0,1,0,1,0
0,5,1615,1,36.62191998,-3.27275799,6,5,0,200,1,0,1,2010,3,4,3,0,1,0,2,0
0,1,279,6,38.5717266,-10.08201353,6,7,7,495,1,0,0,1993,9,4,3,3,2,0,1,1
0,1,1380,1,30.71693697,-3.62893323,6,3,5,500,1,0,1,2011,3,4,0,0,1,0,3,0
0,6,0,6,32.38378672,-4.37791693,6,3,19,0,1,0,1,1994,6,4,6,0,0,1,0,1
50,6,-40,6,39.28115327,-8.38994314,6,6,7,523,0,2,1,2012,14,3,6,1,0,0,0,0
0,6,1168,3,33.88189423,-1.39504013,6,4,9,500,1,0,0,1987,14,4,0,0,0,1,0,1
0,6,0,6,33.13409197,-9.06392131,6,2,10,0,0,0,0,2004,8,4,2,0,3,0,1,0
0,6,0,6,33.19101451,-3.91776366,6,0,17,0,1,4,1,2004,8,4,3,0,3,0,1,0
0,6,1351,6,36.70546933,-2.7325677,1,0,0,400,1,9,1,2008,3,2,3,0,3,1,0,0
0,6,1170,3,33.91099053,-1.48725764,6,4,9,250,0,0,0,1983,14,4,3,0,0,1,0,1
0,6,0,6,33.50212212,-3.62559901,6,0,17,0,1,4,0,1994,5,4,0,1,0,0,1,1
0,6,1428,6,37.95578062,-4.19520759,6,5,6,240,1,7,1,2010,3,4,3,0,0,0,3,0
0,6,0,6,33.68211161,-9.49016054,6,1,10,0,1,0,1,2004,3,4,5,0,0,0,0,0
0,6,530,6,39.19547821,-10.88174911,6,7,12,1,1,0,1,1994,7,4,0,1,2,0,2,1
0,6,0,1,35.73709867,-4.98634299,6,0,2,0,1,0,0,2004,8,4,3,0,0,0,1,0
0,1,1459,6,37.60479093,-3.24802852,6,5,6,1,1,8,1,1980,3,3,5,0,1,0,0,1
50,6,-26,6,39.53432087,-7.01223295,6,8,1,44,1,11,0,2010,7,1,6,1,3,0,0,1
0,1,0,6,33.63894957,-8.85249997,6,6,10,0,1,0,1,1994,3,4,4,0,1,1,0,1
0,1,0,6,33.66433743,-8.92629253,6,6,10,0,0,0,0,1994,3,4,2,0,0,1,0,1
2000,6,1052,1,35.7650463,-10.475516,6,1,16,300,1,0,0,1990,3,4,5,0,1,1,0,1
0,6,348,1,37.51284876,-6.2674835,6,8,11,1,1,0,1,1984,9,4,3,5,2,0,2,1
0,6,414,1,38.18483046,-4.84566877,6,5,20,200,1,0,0,1995,3,4,3,0,1,1,0,1
0,6,0,6,32.1612752,-5.03542601,6,3,19,0,1,0,1,2004,8,4,2,0,0,0,1,0
0,1,1268,6,30.51165389,-3.60880969,6,3,5,550,1,0,0,2007,5,4,0,0,0,0,1,1
0,3,1499,3,34.60735812,-1.81065429,6,4,9,30,0,4,1,1995,12,4,3,1,1,0,1,1
0,6,740,6,36.35116659,-11.18657459,4,7,16,200,1,0,1,2012,3,4,2,0,3,1,0,0
1200,6,0,6,37.1828094,-6.06396232,6,8,20,450,1,0,1,1995,15,4,4,1,1,0,1,0
0,1,1064,6,37.66982438,-3.23519252,6,5,6,1,1,8,1,1980,3,3,5,0,1,0,0,1
0,1,0,2,33.39291941,-2.60964634,6,4,13,0,1,0,1,1994,7,4,6,0,0,0,0,1
0,2,0,6,33.93108896,-9.50152783,6,1,10,0,1,0,1,2004,3,4,5,0,0,0,0,0
50,6,90,6,39.12416227,-7.55061245,6,6,14,454,1,0,1,2005,3,4,6,0,1,0,0,1
0,6,1357,6,36.70529644,-2.7326595,1,0,0,400,1,9,1,2008,3,2,3,0,1,1,0,0
0,6,32,6,39.21354648,-7.00955756,6,8,14,50,1,0,0,2008,9,4,3,0,2,0,2,1
0,6,0,6,31.65925199,-1.88283099,6,4,4,0,0,0,0,1994,3,4,3,0,0,0,3,1
0,6,1184,6,36.84661471,-3.36843408,6,5,0,350,1,7,1,2008,3,4,0,0,0,0,0,1
1000,6,303,1,36.35812351,-8.7833586,6,6,11,260,1,5,1,1995,3,4,5,0,0,1,0,0
0,2,1383,6,30.66904198,-3.45722267,6,3,5,350,1,0,0,2007,4,4,0,0,0,0,1,1
0,1,0,4,30.94114335,-1.02843334,5,4,4,0,1,1,1,1994,6,4,3,0,1,0,0,1
0,6,170,6,38.89789897,-9.90710932,6,7,7,2684,1,0,0,1980,9,4,3,1,0,0,2,1
500,6,1697,1,34.68054201,-9.06918773,6,6,3,45,1,6,1,1978,3,4,5,0,0,1,0,0
1000,6,1258,6,30.03194083,-4.82358487,6,3,5,1400,1,7,1,1984,3,4,4,0,0,1,0,0
0,4,0,1,33.55428432,-3.55343837,6,0,17,0,1,4,0,1994,9,4,0,1,1,0,2,1
0,6,66,6,39.52472106,-10.03496212,6,7,7,200,1,2,1,1997,9,4,0,5,0,0,2,1
0,6,320,6,36.75000789,-8.03917883,6,6,11,350,1,2,1,2010,12,4,3,0,0,0,1,0
0,1,0,6,31.44793772,-2.63753437,2,4,4,0,1,0,1,1994,3,4,3,0,0,0,0,1
50,6,170,6,38.35297979,-6.64019362,6,8,14,25,0,6,1,2010,6,3,6,0,0,1,0,0
0,6,232,1,36.95573622,-7.87410706,6,6,11,200,1,2,1,1996,9,0,3,0,0,0,1,1
0,6,1330,6,30.85361069,-3.3266688,6,3,5,230,1,0,0,2003,8,4,0,3,0,0,1,1
0,6,0,6,32.97408778,-2.41534725,6,4,13,0,1,0,1,1994,15,4,3,1,0,0,1,1
0,2,0,6,33.91587568,-9.65299929,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,252,6,39.03396779999999,-10.46721958,6,7,12,1,1,0,1,1995,3,4,0,0,2,0,0,1
0,3,1278,1,33.82255479,-1.95880068,6,4,9,300,0,4,0,1986,9,4,0,1,0,0,2,1
0,6,0,6,32.5356679,-4.83109983,6,3,19,0,1,0,1,1994,0,4,3,0,0,0,1,1
50,6,1150,1,33.45176324,-2.15104529,6,4,9,1200,1,0,1,1978,3,4,6,0,0,1,0,0
0,6,701,6,37.58145709,-3.47692404,6,5,6,2630,1,1,0,1990,12,1,3,0,1,0,0,1
0,6,1323,1,30.83580204,-3.63518427,6,3,5,250,1,0,0,1993,3,4,0,0,0,0,0,1
0,6,657,1,37.50351793,-5.81694624,1,8,11,1,1,0,1,1996,9,4,3,5,1,0,2,1
0,1,1849,1,31.52648544,-8.11357293,6,3,15,200,1,0,1,1985,3,4,2,0,0,1,0,1
0,1,1256,4,37.29794273,-3.24133378,6,5,6,1,0,0,1,1976,3,4,3,0,0,0,2,1
500,6,252,6,36.68478534,-8.13074532,6,6,11,300,1,2,1,2007,9,4,2,5,1,0,1,1
0,6,0,3,33.48477289,-3.03844637,6,4,13,0,1,0,1,1994,15,4,3,0,0,0,1,1
0,6,1668,6,37.55364805,-2.99229793,6,0,6,1,1,8,1,2005,3,3,5,0,0,0,0,1
50,6,-27,6,38.90018105,-6.43835938,6,8,14,60,0,8,1,2009,6,3,6,0,0,1,0,0
0,6,1525,6,36.89554966,-3.19890484,6,5,0,130,1,0,1,2009,3,4,0,0,1,0,0,0
0,6,0,6,34.37069238,-2.98488266,6,4,17,0,1,9,0,2004,3,2,3,0,3,1,0,0
0,1,0,6,36.13065913,-5.01050627,6,0,2,0,1,0,0,1994,3,4,3,0,0,0,0,1
0,1,0,6,32.51722987,-5.12002903,6,3,19,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,1650,6,35.47591141,-4.27319473,6,0,8,146,1,0,1,2007,3,4,3,0,1,0,0,0
0,3,0,1,33.12344034,-2.49362987,6,4,13,0,1,0,1,2004,15,4,3,0,0,0,1,0
0,6,1571,6,35.50077608,-4.48781663,6,0,8,563,1,0,1,2009,11,4,3,0,1,0,1,0
0,6,1616,6,36.82764664,-3.31190172,6,5,0,98,1,0,1,2002,3,4,0,0,1,0,0,1
0,4,0,1,32.21364583,-4.17718936,6,3,17,0,1,2,0,2004,9,4,0,2,0,0,2,0
0,6,1619,6,34.81590514,-4.91581663,6,0,18,89,1,4,1,2011,4,4,3,0,0,0,1,0
0,6,326,1,38.36423239,-5.10781969,6,5,20,900,1,0,0,2009,0,4,3,1,0,0,1,1
0,6,0,1,38.81311418,-4.81610696,6,5,20,300,1,0,1,1981,3,4,3,0,0,2,0,0
20,6,1775,6,35.12055186,-4.14234595,6,0,8,200,1,0,1,2006,7,4,6,0,0,0,0,0
0,1,0,6,35.59964599,-6.43708528,6,0,2,0,1,0,1,2004,7,4,6,0,0,0,0,0
0,1,0,1,33.23566615,-8.95409224,4,2,10,0,1,0,1,2004,14,4,5,1,1,0,0,0
0,1,0,1,31.20654878,-1.39656954,6,4,4,0,1,0,1,1994,3,4,3,0,2,1,0,1
0,6,0,6,32.26732951,-5.06496262,6,3,19,0,1,0,1,1994,0,4,3,0,1,0,1,1
0,6,997,1,35.4696904,-10.63388796,6,7,16,0,1,0,1,2003,3,4,2,0,0,1,0,0
0,6,1724,6,38.30708472,-4.6432272,6,5,20,1,1,0,1,1985,3,4,3,0,0,0,0,1
0,2,0,6,33.79968745,-9.53919885,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,3,1251,3,34.14511969,-1.36771989,6,4,9,350,1,0,1,1992,14,4,3,1,0,0,0,0
0,6,0,1,33.52450688,-3.60734686,6,0,17,0,0,4,0,1994,0,4,3,1,1,0,1,1
0,6,0,6,32.00713388,-3.25775962,6,3,17,0,1,0,1,2004,8,4,0,0,0,0,1,0
0,1,0,2,33.56024021,-2.52760477,6,4,13,0,1,0,1,1994,7,4,3,0,0,0,0,1
0,6,0,1,33.66978085,-3.05911045,6,4,17,0,1,4,0,2004,8,4,2,0,0,0,1,0
500,6,747,6,37.29538297,-3.4447912000000005,6,5,6,42,1,5,1,2010,3,4,1,0,0,0,0,0
0,6,0,1,35.35793343,-5.23992329,6,0,2,0,1,0,0,1994,1,4,6,0,0,0,0,1
0,1,0,6,36.36321115,-7.01621466,6,6,2,0,1,0,1,2004,3,4,3,0,1,0,0,0
0,6,0,6,33.37614645,-3.75541538,6,0,17,0,1,0,1,1994,9,4,3,0,1,0,2,1
0,6,1926,6,31.6020629,-8.054354799999999,6,3,15,860,1,0,1,1984,3,4,3,0,2,0,0,1
0,6,-24,6,39.43413663,-7.0994868,6,8,1,140,1,0,0,1980,7,4,3,1,2,0,2,1
0,6,0,5,35.6376363,-6.16303162,6,0,2,0,1,0,0,2004,7,4,5,1,0,0,0,0
0,6,1230,4,30.97391538,-3.28574709,6,3,5,300,1,0,0,1994,3,4,0,0,0,2,0,1
2000,6,135,1,37.85642437,-7.20653857,6,8,11,250,1,0,1,1996,15,4,5,1,1,0,1,1
0,6,0,1,31.48139094,-2.79339622,6,3,4,0,1,0,1,2004,8,4,4,0,0,0,1,0
0,6,1020,1,37.08098351,-4.71182122,6,5,8,500,1,2,1,2006,14,4,0,0,0,0,2,0
20000,6,1554,1,36.69986356,-3.33403876,6,5,0,150,1,0,1,1995,3,4,5,0,1,0,0,0
0,6,1430,6,34.054520700000005,-1.92307381,6,4,9,250,1,4,0,1996,8,4,2,0,0,0,1,0
0,6,1034,6,35.800250299999995,-4.01145114,6,0,8,254,1,9,1,2010,3,2,3,0,3,1,0,0
0,3,0,1,31.55921557,-1.42395046,6,4,4,0,1,0,1,2004,15,4,3,0,0,0,1,0
0,6,1144,6,36.88519074,-3.37327884,6,5,0,120,1,0,1,2005,14,4,0,0,1,1,0,1
50,6,162,6,38.35764309,-6.6398163,6,8,14,15,1,6,1,2010,6,3,6,0,0,1,0,0
0,6,0,6,33.19003193,-4.21800922,6,0,19,0,0,7,1,1994,6,3,6,5,1,1,0,1
50,6,13,6,38.99140897,-6.54194095,6,8,14,40,1,8,1,2009,6,3,6,0,0,1,0,0
0,2,514,6,34.62779158,-11.03037638,6,1,16,89,1,0,1,1992,3,4,0,0,2,0,0,1
0,6,1821,6,31.59156627,-7.89883377,6,2,15,300,1,0,1,1982,3,4,3,0,2,1,0,1
0,6,36,6,39.04496973,-7.41212625,6,6,14,120,1,0,0,2001,9,4,3,0,2,0,2,1
0,6,0,6,36.41466332,-6.92813657,6,6,2,0,1,0,1,1994,3,4,4,0,1,0,0,1
0,4,0,1,32.39377767,-3.37935343,6,3,17,0,1,2,1,2004,8,4,0,2,1,0,1,0
0,6,0,6,35.4392375,-5.91285615,6,0,2,0,1,0,1,1994,8,4,3,0,0,0,1,1
0,6,1454,6,34.49582427,-4.67498377,6,0,18,245,1,0,1,1987,9,4,3,0,1,0,2,1
0,6,299,6,37.00020037,-7.59061861,6,6,11,120,1,0,1,2010,4,4,3,5,0,0,0,0
0,4,0,1,32.66186649,-4.20501433,6,3,17,0,1,2,1,2004,8,4,0,2,0,0,1,0
500,6,1852,6,34.75067878,-9.16534767,6,6,3,200,1,6,1,2009,3,4,5,0,0,0,0,0
25,6,703,1,37.49429886,-3.46120882,6,5,6,40,1,5,1,2008,14,4,6,0,0,0,0,0
1000,6,1491,6,34.7600716,-4.46590365,6,0,18,235,1,0,1,2004,0,4,2,0,0,0,1,1
20,6,56,6,39.13321629,-6.91319027,6,8,1,100,1,4,0,2000,14,4,6,1,0,0,0,1
0,6,1405,6,34.6441427,-4.35929914,6,0,18,153,1,9,1,2006,3,2,3,0,3,1,0,0
0,4,0,1,32.66770232,-4.18250566,6,3,17,0,1,2,1,1994,8,4,0,0,1,0,1,1
500,6,1584,6,34.91274934,-8.87155587,6,6,3,80,1,0,0,2009,8,4,2,0,0,0,1,1
3600,6,1957,6,34.47818203,-9.17425105,6,6,3,36,1,0,1,2007,3,4,4,0,0,0,0,0
0,3,0,1,33.49367731,-2.54471584,6,4,13,0,1,0,1,1994,15,4,3,0,2,0,1,1
0,6,1663,1,37.20692691,-2.84867363,6,0,0,55,1,0,1,1983,3,4,2,0,1,1,0,0
200,1,700,6,39.24643118,-10.11463864,6,7,7,256,0,6,0,1983,6,4,6,0,0,1,0,1
0,6,0,6,33.97639122,-9.42374689,6,1,10,0,1,0,1,2004,3,4,3,0,0,0,0,0
0,2,0,6,33.92795802,-9.63021028,6,1,10,0,1,0,1,1994,3,4,3,0,2,0,0,1
0,6,504,6,37.87103974,-9.8458499,1,7,7,350,0,0,1,1977,6,4,3,0,2,1,0,1
0,6,1166,1,33.14098091,-2.15601786,6,4,13,400,1,2,1,2009,8,4,3,1,1,0,1,1
0,6,1825,6,34.62768058,-1.35773664,6,4,9,200,1,2,1,2009,4,4,0,0,0,0,1,0
0,6,1605,1,32.13778412,-8.62902059,6,2,15,200,1,0,1,2008,3,4,3,0,0,1,0,0
0,6,0,1,31.49252129,-2.73129936,6,3,4,0,1,0,1,1994,9,4,3,0,0,0,2,1
0,1,110,1,39.10442499,-8.48385609,6,6,7,325,1,2,1,1985,9,4,3,0,0,0,2,1
0,6,0,6,32.22379172,-3.67366008,6,3,17,0,1,0,1,2004,8,4,0,0,0,0,1,0
